epoch,train,val
0,0.6536863446235657,0.5508891642093658
10,0.04235693207010627,0.03828164003789425
20,0.016772733768448234,0.014855984132736921
30,0.011701777577400208,0.009624862112104893
40,0.008971152768936008,0.00680524529889226
50,0.0071286191523540765,0.0052444469183683395
60,0.00590136754908599,0.004231618018820882
70,0.006049264382454567,0.003567390260286629
80,0.004186264137388207,0.003051668230909854
90,0.0043589829438133165,0.0028470607358030975
100,0.004723884252598509,0.002358920348342508
110,0.003828299857559614,0.002347575209569186
120,0.003364005475305021,0.002243407827336341
130,0.003947209610487334,0.0022321094875223935
140,0.004200700233923271,0.002202152682002634
150,0.0032033036986831576,0.0022073506261222064
160,0.003685524789034389,0.002239693538285792
170,0.003739495572517626,0.002223825315013528
180,0.003973896222305484,0.0022011399269104004
190,0.004093867435585707,0.002198983042035252
200,0.0042016683728434145,0.0022364291944541037
210,0.003760737308766693,0.0022198401275090873
220,0.003500680686556734,0.0022008814848959446
230,0.0038071556482464075,0.002202930802013725
240,0.0036412471090443432,0.002229748875834048
250,0.003773338146856986,0.002268516574986279
260,0.003801602666499093,0.002219747635535896
270,0.0036851884360658005,0.00220415968215093
280,0.0037779111153213307,0.002205092925578356
290,0.003967093856772408,0.002237485838122666
300,0.003722314810147509,0.0022155988845042884
310,0.0034896618453785777,0.002222348004579544
320,0.0036388073640409857,0.0021978543954901397
330,0.003946814482333139,0.002230110694654286
340,0.0036364566039992496,0.0022117365733720362
350,0.003866826504236087,0.002217832370661199
360,0.003672800856293179,0.00219963671406731
370,0.0036698097828775644,0.0021768316510133445
380,0.003987043281085789,0.002208394347690046
390,0.003395240957615897,0.0021948913927190006
400,0.003910294602974318,0.0021843393915332854
410,0.003596067166654393,0.0021915078395977616
420,0.004062971594976261,0.0021696335170418024
430,0.003591834203689359,0.002195702923927456
440,0.004020771026262082,0.002209228347055614
450,0.0038762602634960786,0.0022417057189159095
460,0.00337950348330196,0.0021991112735122442
470,0.004143714453675784,0.0022156190243549645
480,0.0032739048183429986,0.0022087040124461055
490,0.003489153881673701,0.0022117208573035896
