epoch,train,val
0,0.284367183689028,0.14991887658834457
10,0.0058233529853168875,0.003309754771180451
20,0.004497670597629622,0.002211671613622457
30,0.004342242449638434,0.0037349798367358744
40,0.0038834114238852635,0.0034892765688709915
50,0.002734963105467614,0.0011710327526088804
60,0.002703799240407534,0.0009709593869047239
70,0.0026713020124589093,0.001227942091645673
80,0.002365719115914544,0.0006052400131011382
90,0.0023206108999147546,0.000607389840297401
100,0.0023302239133045077,0.0006134401919553056
110,0.0021113150178280193,0.0006469594954978675
120,0.0018331027968088165,0.000528539705555886
130,0.002486412566213403,0.0005796573968837038
140,0.002102944283251418,0.0005632433749269694
150,0.0016813540387374815,0.00061798159731552
160,0.0016976483493635897,0.0005631077947327867
170,0.0018173506105085835,0.0005849848384968936
180,0.002499874128261581,0.0005505298759089783
190,0.0021244121962809004,0.0005638390575768426
200,0.00264135032921331,0.0005756096797995269
210,0.0020306518890720326,0.0006227704143384472
220,0.0017041653954947833,0.0005748750118073076
230,0.002379593561272486,0.0005567922053160146
240,0.0015823766407265794,0.0005792520387331024
250,0.002108903012413066,0.0006048053182894364
260,0.0023265392483153846,0.0005582294834312052
270,0.001945802643604111,0.000589057628531009
280,0.002556574920163257,0.0005667921795975417
290,0.0016615209060546476,0.0006370521441567689
300,0.0019142939272569492,0.0005808327696286142
310,0.00217255953248241,0.0005762127111665905
320,0.0022060877599869855,0.0005456240760395303
330,0.0019597286845964845,0.0005617061688099056
340,0.0026485392118047457,0.0005923287390032783
350,0.002415661288978299,0.0005523435102077201
360,0.002066739758447511,0.0005826123669976369
370,0.0029438013407343533,0.0006607193790841848
380,0.0019565481852623634,0.0005699483153875917
390,0.0021363375417422503,0.0005562121514230967
400,0.0022483836582978256,0.0005986937030684203
410,0.002070828697469551,0.0005642338801408187
420,0.0016841683027450927,0.0005857557116542011
430,0.001968760752788512,0.0005628251383313909
440,0.0017500470312370453,0.0005358698108466342
450,0.001836224222643068,0.0006076314166421071
460,0.002391490554146003,0.0005226657231105492
470,0.0018867467297241092,0.0005909104947932065
480,0.0017591647738299798,0.0006007697666063905
490,0.0018571613618405536,0.0005589741049334407
