epoch,train_beta2,val_mse
0,0.1830800287425518,0.13589856028556824
1,0.1587512567639351,0.09029141068458557
2,0.11102456599473953,0.08017213642597198
3,0.09837907180190086,0.062102869153022766
4,0.09213924780488014,0.06338523328304291
5,0.09261945821344852,0.06117644160985947
6,0.08832092396914959,0.062398653477430344
7,0.08683193288743496,0.06166386976838112
8,0.08577840961515903,0.060582228004932404
9,0.08450064994394779,0.058899667114019394
10,0.0830069575458765,0.058204300701618195
11,0.08174805156886578,0.057382915169000626
12,0.07963502407073975,0.055752336978912354
13,0.07763084582984447,0.055115215480327606
14,0.07612980715930462,0.053390100598335266
15,0.07532959058880806,0.053876202553510666
16,0.0749291256070137,0.05334888771176338
17,0.07406522892415524,0.05291895195841789
18,0.07395794801414013,0.05229666829109192
19,0.07344297878444195,0.05242830887436867
20,0.07315746881067753,0.05199608579277992
21,0.07280606031417847,0.05193542316555977
22,0.07207600958645344,0.051084551960229874
23,0.0718710720539093,0.05122581124305725
24,0.07111160829663277,0.05055125430226326
25,0.07058808207511902,0.04993441700935364
26,0.07006154209375381,0.049335137009620667
27,0.06928680464625359,0.049040935933589935
28,0.06893086060881615,0.048509325832128525
29,0.06824875436723232,0.047727618366479874
30,0.06789650395512581,0.048081692308187485
31,0.06730607897043228,0.047640200704336166
32,0.06695515662431717,0.047589026391506195
33,0.06671767681837082,0.04703099653124809
34,0.06631496548652649,0.046792205423116684
35,0.06585648469626904,0.046810757368803024
36,0.06540517136454582,0.046615589410066605
37,0.0650840476155281,0.04616307467222214
38,0.0645302077755332,0.04569695144891739
39,0.06406169012188911,0.04563363641500473
40,0.0637876745313406,0.044962942600250244
41,0.06300913263112307,0.045106224715709686
42,0.06276472844183445,0.04438309744000435
43,0.06199289858341217,0.044695451855659485
44,0.06149977911263704,0.04364890232682228
45,0.060685379430651665,0.04349597170948982
46,0.06004369352012873,0.04302048310637474
47,0.05886169523000717,0.04196448251605034
48,0.05832622665911913,0.042838577181100845
49,0.05787136219441891,0.04209882766008377
50,0.057381958700716496,0.042200684547424316
51,0.05677962489426136,0.04157134145498276
52,0.0563537934795022,0.04198387637734413
53,0.055957892909646034,0.041623786091804504
54,0.05537592340260744,0.040807802230119705
55,0.05510571971535683,0.040524158626794815
56,0.05450927745550871,0.0401841439306736
57,0.05367968324571848,0.03965461999177933
58,0.0534030981361866,0.039386361837387085
59,0.052596631459891796,0.03919553756713867
60,0.05238870345056057,0.03863164409995079
61,0.051812672056257725,0.03894045948982239
62,0.05118416342884302,0.038159798830747604
63,0.050474731251597404,0.03807720169425011
64,0.04987485334277153,0.03760076314210892
65,0.04949980601668358,0.03748687356710434
66,0.04922910127788782,0.03772943094372749
67,0.04844215698540211,0.036437541246414185
68,0.04825547058135271,0.03726138174533844
69,0.047693987376987934,0.036145374178886414
70,0.04734070785343647,0.037366192787885666
71,0.04687402117997408,0.03541288152337074
72,0.04645007662475109,0.036620695143938065
73,0.04584673326462507,0.034823499619960785
74,0.04542294144630432,0.03551124036312103
75,0.04511439520865679,0.03481902554631233
76,0.0444662868976593,0.034880466759204865
77,0.0441184900701046,0.03409988060593605
78,0.04369731154292822,0.03405734524130821
79,0.04338167794048786,0.03360249847173691
80,0.04270972590893507,0.03332560881972313
81,0.04217339586466551,0.03276917338371277
82,0.04174580331891775,0.032488372176885605
83,0.04121068026870489,0.03225311264395714
84,0.040778011083602905,0.031745705753564835
85,0.040372042916715145,0.03178204223513603
86,0.0400228900834918,0.030565651133656502
87,0.0394464498385787,0.031029118224978447
88,0.039428187534213066,0.03031930699944496
89,0.03852354269474745,0.02971326746046543
90,0.038208927027881145,0.029959052801132202
91,0.03762207832187414,0.028907014057040215
92,0.036998677998781204,0.029101265594363213
93,0.036855729296803474,0.028900818899273872
94,0.03662666492164135,0.028319869190454483
95,0.036053115501999855,0.028171192854642868
96,0.03573653846979141,0.027742356061935425
97,0.03523407317698002,0.027922721579670906
98,0.03510820493102074,0.027421051636338234
99,0.03483339585363865,0.027062799781560898
100,0.03450229484587908,0.02761879190802574
101,0.034517671912908554,0.026907920837402344
102,0.03404187597334385,0.02660479210317135
103,0.03367892373353243,0.027407467365264893
104,0.033486890606582165,0.02612626925110817
105,0.03351431246846914,0.026516441255807877
106,0.032895926386117935,0.026894157752394676
107,0.03287315182387829,0.026144329458475113
108,0.03253514925017953,0.025858087465167046
109,0.03211098304018378,0.026156852021813393
110,0.03205076977610588,0.025537222623825073
111,0.03165765292942524,0.025766367092728615
112,0.03153872350230813,0.02524535544216633
113,0.031397954095155,0.025770854204893112
114,0.03113625943660736,0.0251559279859066
115,0.03090981487184763,0.025241794064641
116,0.030694271437823772,0.025153009220957756
117,0.030772245954722166,0.025164583697915077
118,0.030399962328374386,0.024969179183244705
119,0.0301411934196949,0.0250480268150568
120,0.0301516386680305,0.025039486587047577
121,0.03002592595294118,0.024609778076410294
122,0.029924640897661448,0.02469131350517273
123,0.02966229198500514,0.024808060377836227
124,0.029535598121583462,0.024584027007222176
125,0.02934667421504855,0.024450799450278282
126,0.029137675650417805,0.024447349831461906
127,0.028996834065765142,0.02422397956252098
128,0.02896121609956026,0.024378424510359764
129,0.02871224470436573,0.024266500025987625
130,0.02858874062076211,0.024280160665512085
131,0.02849725168198347,0.023800674825906754
132,0.028302254155278206,0.024251075461506844
133,0.028144982177764177,0.023917701095342636
134,0.028163590468466282,0.02388176880776882
135,0.028031034395098686,0.023753808811306953
136,0.02774378377944231,0.023966172710061073
137,0.02776496671140194,0.02352883294224739
138,0.02761692088097334,0.02348661608994007
139,0.027439025230705738,0.024001365527510643
140,0.027329326141625643,0.023484481498599052
141,0.02718185493722558,0.023593764752149582
142,0.027347255498170853,0.02351846732199192
143,0.027231460437178612,0.023299958556890488
144,0.02694685012102127,0.02357250265777111
145,0.026804504450410604,0.02343403920531273
146,0.02675854740664363,0.02348223328590393
147,0.026628455612808466,0.023377863690257072
148,0.026720356661826372,0.023456912487745285
149,0.02653555292636156,0.023099472746253014
150,0.026359479408711195,0.023405656218528748
151,0.026406632736325264,0.023115698248147964
152,0.02625890914350748,0.023172391578555107
153,0.026161696296185255,0.023279301822185516
154,0.026189198717474937,0.0232028067111969
155,0.025915468111634254,0.022982895374298096
156,0.026112994644790888,0.023271014913916588
157,0.025785560719668865,0.02328808791935444
158,0.02583704423159361,0.022792819887399673
159,0.025661706924438477,0.023169949650764465
160,0.025655985344201326,0.023088429123163223
161,0.02550250943750143,0.022635234519839287
162,0.025326118804514408,0.023099509999155998
163,0.02527451701462269,0.022774366661906242
164,0.025203860364854336,0.022811701521277428
165,0.025156264659017324,0.022861363366246223
166,0.02516940189525485,0.02276221103966236
167,0.025154216680675745,0.023035544902086258
168,0.02491995133459568,0.022778503596782684
169,0.02487813401967287,0.02270921878516674
170,0.02481995616108179,0.022871311753988266
171,0.02472435450181365,0.022588707506656647
172,0.02462672395631671,0.022839751094579697
173,0.024644633289426565,0.02246968075633049
174,0.024475022684782743,0.02279946766793728
175,0.02435600897297263,0.02251911722123623
176,0.024447652976959944,0.022647207602858543
177,0.024398778565227985,0.022640608251094818
178,0.02427840232849121,0.02263171412050724
179,0.024168481584638357,0.022558828815817833
180,0.024163310881704092,0.022604849189519882
181,0.024005350656807423,0.022477494552731514
182,0.023993412032723427,0.0225055068731308
183,0.023912619333714247,0.02255660854279995
184,0.023833129554986954,0.02247338742017746
185,0.023884184658527374,0.02237306721508503
186,0.02378432499244809,0.022611582651734352
187,0.02377725439146161,0.022257741540670395
188,0.023670860566198826,0.022432534024119377
189,0.02356939809396863,0.022403307259082794
190,0.023460314609110355,0.022384388372302055
191,0.023585562594234943,0.02246810682117939
192,0.023347285110503435,0.022245926782488823
193,0.023353793192654848,0.022351998835802078
194,0.023367824964225292,0.022385351359844208
195,0.023420401383191347,0.022300032898783684
196,0.023303359746932983,0.022314900532364845
197,0.023283476941287518,0.022409219294786453
198,0.02308475924655795,0.022191982716321945
199,0.023098568432033062,0.022327665239572525
200,0.023154655005782843,0.022227229550480843
201,0.023034433368593454,0.022277578711509705
202,0.022931201849132776,0.022297145798802376
203,0.022954012267291546,0.022172465920448303
204,0.023021274246275425,0.022387009114027023
205,0.022889208048582077,0.022186046466231346
206,0.022816846147179604,0.022166473791003227
207,0.022753102239221334,0.022210484370589256
208,0.02271658694371581,0.02215753309428692
209,0.022706032264977694,0.022134078666567802
210,0.022744661197066307,0.022226037457585335
211,0.02266732696443796,0.02215891145169735
212,0.022646409925073385,0.022200094535946846
213,0.022578317672014236,0.02207365818321705
214,0.022550697904080153,0.022183990105986595
215,0.02246326208114624,0.022124256938695908
216,0.02248802175745368,0.022224226966500282
217,0.022410066332668066,0.022100090980529785
218,0.02254336280748248,0.022013580426573753
219,0.022421580273658037,0.02220422402024269
220,0.022346708457916975,0.022123241797089577
221,0.022311632055789232,0.022136567160487175
222,0.022265023551881313,0.02199869230389595
223,0.02224090788513422,0.02216041274368763
224,0.02226775512099266,0.02209417335689068
225,0.022267797496169806,0.022026779130101204
226,0.022232819348573685,0.022096756845712662
227,0.022207049187272787,0.022073546424508095
228,0.022069975268095732,0.022092482075095177
229,0.022081350442022085,0.022081589326262474
230,0.02203792380169034,0.022022489458322525
231,0.02209814079105854,0.02204728126525879
