epoch,train,val
0,0.4078705981373787,0.32859258353710175
10,0.007858088123612106,0.00583576166536659
20,0.005476356556755491,0.0033169054077006876
30,0.0036819425731664523,0.002299990796018392
40,0.003551433139364235,0.0020673293620347977
50,0.0031878089284873568,0.0014138803235255182
60,0.003925771583453752,0.001473801996326074
70,0.0031069143369677477,0.0008678438753122464
80,0.002351679180719657,0.0008258165325969458
90,0.0024919401585066225,0.0007384358177660033
100,0.0018584639256005175,0.0007105026597855613
110,0.0017912377843458671,0.0007104372925823554
120,0.0018336827670282219,0.0007150372111937031
130,0.002589129398984369,0.000697718292940408
140,0.0019145590413245372,0.0007227482856251299
150,0.002781129915092606,0.0007004463695921004
160,0.0016481044731335714,0.0007168665324570611
170,0.0021442829674924724,0.0007440996851073578
180,0.0022622869291808456,0.0007164538983488455
190,0.0021725755286752246,0.0007159597589634359
200,0.0031954813239281066,0.0007526210247306153
210,0.0016489833651576191,0.0007048989355098456
220,0.002236640255432576,0.0007540556689491495
230,0.0020095423387829214,0.0007516994082834572
240,0.001909872797114076,0.0007265572348842397
250,0.002086717984639108,0.0007144783448893577
260,0.0021602723936666735,0.0007032152934698388
270,0.0019819766530417837,0.0007099857029970735
280,0.002548711061535869,0.0007015177689027041
290,0.002481610979884863,0.0007127166172722355
300,0.0024383034397033043,0.0007338995637837797
310,0.0019695287046488374,0.0007241131679620594
320,0.001854779777204385,0.000716757625923492
330,0.0022488080576295033,0.0007088216952979565
340,0.001986245795706054,0.0007144755654735491
350,0.0021478127891896293,0.0007052132132230327
360,0.0024469755553582218,0.0007277117401827127
370,0.0019886037225660402,0.0007414594438159838
380,0.002515497701097047,0.0007175792270572856
390,0.002394296087004477,0.0007184915011748672
400,0.0016353732935385779,0.0007090867293300107
410,0.0029896782980358694,0.0007231029885588214
420,0.0017853515928436536,0.0007172140321927145
430,0.0022765280882595107,0.0006992481357883662
440,0.002807432825647993,0.0007459531188942492
450,0.0022233600575418677,0.0007079022034304217
460,0.0019390451525396202,0.000731786509277299
470,0.002508014666091185,0.0007094092288753018
480,0.0020604905621439684,0.0007098053029039875
490,0.0023289409873541445,0.0007010041445028037
