epoch,train,val
0,0.7286728248000145,0.5928666740655899
10,0.12754773581400514,0.1184036135673523
20,0.04114781669341028,0.038469098508358
30,0.02266232541296631,0.020922187250107527
40,0.016615785018075258,0.01437427569180727
50,0.012310499441809952,0.010827868478372693
60,0.010660093801561743,0.008648109389469028
70,0.009530351526336744,0.0071624277625232935
80,0.007629118859767914,0.00605358777102083
90,0.006544913368998095,0.00517502729780972
100,0.0064883560698945075,0.0046920268796384335
110,0.005670593993272632,0.004088084097020328
120,0.005215232537011616,0.003736283804755658
130,0.005615703616058454,0.0032837335602380335
140,0.004900181520497426,0.0030440621776506305
150,0.004673172297771089,0.0027927765622735023
160,0.004062122825416736,0.0026135719381272793
170,0.003939297719625756,0.002597191312815994
180,0.004362497769761831,0.002499293885193765
190,0.003917969501344487,0.0024773110635578632
200,0.003862045850837603,0.0024472495424561203
210,0.00381736911367625,0.0024592347908765078
220,0.004041371677885763,0.0024452535435557365
230,0.004027424089144915,0.002439260366372764
240,0.0042403847619425505,0.002502426505088806
250,0.003995809514890425,0.002483009942807257
260,0.0035207885957788676,0.0024672680883668363
270,0.003451454744208604,0.0024276399635709822
280,0.0035196916869608685,0.0024599210591986775
290,0.00382029615866486,0.0024554732372052968
300,0.004065937042469159,0.002483908028807491
310,0.004472525339224376,0.002452318964060396
320,0.003737942926818505,0.0024583815247751772
330,0.003480413870420307,0.0024821851984597743
340,0.0035735457204282284,0.0024358005030080676
350,0.0039550399233121425,0.0025000315508805215
360,0.004233848376316018,0.0024413521168753505
370,0.003631886502262205,0.0024774487828835845
380,0.003802847597398795,0.0024509395589120686
390,0.0035459453938528895,0.002456847403664142
400,0.003756443809834309,0.0024422015412710607
410,0.0040452563553117216,0.002459425595588982
420,0.003812445138464682,0.0024398931418545544
430,0.003894686378771439,0.002463290235027671
440,0.003960129368351772,0.0024625579244457185
450,0.003799052647082135,0.002447816776111722
460,0.0041067366692004725,0.002475184272043407
470,0.004013025143649429,0.0024589105742052197
480,0.003843061102088541,0.002466957608703524
490,0.0038291319215204567,0.002449672087095678
