epoch,train,val
0,0.41610843036323786,0.318270243704319
10,0.00813460725476034,0.00632544991094619
20,0.004778715156135149,0.0029227795894257724
30,0.0038764861383242533,0.002441302116494626
40,0.003778693557251245,0.001734994410071522
50,0.003604869343689643,0.0018703923560678959
60,0.0030810799871687777,0.0022156675695441663
70,0.0036530675206449814,0.0009120200120378286
80,0.0022559147109859623,0.000823570488137193
90,0.002171792799344985,0.0008173818932846189
100,0.0028555570243042894,0.0008073752396740019
110,0.002783537027426064,0.0007789995870552957
120,0.002612988024338847,0.000790907462942414
130,0.002208399906521663,0.0008127419714583084
140,0.0020554433067445643,0.0008422624232480302
150,0.0021500290276890155,0.0007876566669438034
160,0.0022798546415288,0.000795172032667324
170,0.001880002389953006,0.0007928438426461071
180,0.002555550236138515,0.0008186494669644162
190,0.0021377560115070082,0.0007654700602870435
200,0.002056254121271195,0.0007640239782631397
210,0.0026273709590896033,0.0008164147147908807
220,0.0018741126186796464,0.0007951723382575437
230,0.002226737320597749,0.0007919078489067033
240,0.0024517069323337637,0.000826421266538091
250,0.0021965568957966752,0.0007839759637136012
260,0.002500430913642049,0.0007962931413203478
270,0.0017091118425014429,0.000802312177256681
280,0.002451475811540149,0.0007968432328198105
290,0.0029828699989593588,0.0007947201374918222
300,0.0028952606589882635,0.0008516518428223208
310,0.0023153788861236535,0.0008043303532758728
320,0.0023193763590825256,0.0007865697116358206
330,0.0028274354626773857,0.0007957112393341959
340,0.0020058537338627502,0.0007875870796851814
350,0.0023179735435405746,0.0007795573037583381
360,0.0019799277870333754,0.0007699470006627962
370,0.0023583081856486388,0.0007880447519710287
380,0.0027655820958898403,0.0007725491013843566
390,0.002214175430708565,0.0008052661287365481
400,0.0021235791500657797,0.0007803733460605145
410,0.0021764323173556477,0.000794999607023783
420,0.0018922465314972214,0.0007778110302751884
430,0.0022825576379545964,0.0007924020319478586
440,0.002009784759138711,0.0007836376462364569
450,0.002561677247285843,0.0007917541806818917
460,0.0026820207422133535,0.0007952334126457572
470,0.001993009544094093,0.0008010661840671673
480,0.002360328748181928,0.0007683204603381455
490,0.0024203783614211716,0.0007652675994904712
