epoch,train,val
0,0.6588368304073811,0.5574106574058533
10,0.039623473305255175,0.035397096537053585
20,0.015584324079100043,0.01372361951507628
30,0.00985360873164609,0.008255288936197758
40,0.00802959143766202,0.005853287293575704
50,0.006789526873035356,0.004490223131142557
60,0.004987650143448263,0.0035805386723950505
70,0.004986661544535309,0.0030119894654490054
80,0.00429212446033489,0.002541475056204945
90,0.005455981387058273,0.002306645270437002
100,0.003631214873166755,0.0020341165945865214
110,0.004276715189917013,0.0019416760769672692
120,0.003851380417472683,0.001918862049933523
130,0.0035081669338978827,0.0019002222397830337
140,0.0034048798261210322,0.0018725162371993065
150,0.0032814779988257214,0.0018439820851199329
160,0.0033939002969418652,0.0018702787056099623
170,0.003159044194035232,0.0018608809041325003
180,0.002954858646262437,0.0018530019733589143
190,0.0038169532926985994,0.001882687647594139
200,0.0036609528615372255,0.0018634719017427415
210,0.003040772120584734,0.0018591988482512534
220,0.0035008894046768546,0.0018578336748760194
230,0.0033634188657742925,0.0018721508968155831
240,0.003395168256247416,0.001877732138382271
250,0.0035465868713799864,0.001842457742895931
260,0.0035644080344354734,0.0018790105532389134
270,0.003777953621465713,0.001863825978944078
280,0.003430639684665948,0.0018589870596770197
290,0.0030104351753834635,0.0018533703405410051
300,0.003104294984950684,0.0018346300930716097
310,0.0036096504045417532,0.001841308461735025
320,0.0034311023919144645,0.0018485078180674464
330,0.002963490362162702,0.0018516468408051878
340,0.0037571251741610467,0.0018731224117800593
350,0.002926441353338305,0.001850028580520302
360,0.0035624285956146196,0.0018732166499830782
370,0.0035830152191920206,0.0018715065671131015
380,0.0031622464302927256,0.0018328949809074402
390,0.003422997862799093,0.0018722946697380394
400,0.00391462208062876,0.0018521644815336913
410,0.003236716758692637,0.0018466213368810713
420,0.003284902726591099,0.0018833257199730724
430,0.0032951021566987038,0.0018592608685139567
440,0.0037120689667062834,0.0018866200698539615
450,0.003087298377067782,0.001847150968387723
460,0.00362265067815315,0.0018604891083668917
470,0.003443054825766012,0.0018543652549851686
480,0.0033352866594213992,0.0018475971592124552
490,0.0033026136952685192,0.0018669939890969545
